result2.firstname,result2.lastname,result2.scopusid,result2.awardid
"Aleksandr","Ukhorskiy","6507278488","30912"
"Aleksandr","Ukhorskiy","6507278488","5487"
"Aleksandra","Sarcevic","6506806539","18818"
"Aleksandre","Taktakishvili","55818482600","30711"
"Aleksey","Smirnov","55725388800","10945"
"Aleksey","Smirnov","55725388800","7562"
"Aleksey","Zinger","6602176549","40759"
"Alesha","Durfee","12446204100","11586"
"Alessandra","Angelucci","7003625809","28734"
"Alessandra","Buonanno","7007109648","13993"
"Alessandra","Corsi","35277309900","39062"
"Alessandra","Corsi","35277309900","39290"
"Alessandra","Corsi","56490076000","39062"
"Alessandra","Corsi","56490076000","39290"
"Alessandra","Lanzara","9743774400","32186"
"Alessandro","Acquisti","16642142700","24946"
"Alessandro","Acquisti","16642142700","3144"
"Alessandro","Canossa","34976138800","28780"
"Alessandro","Gomez","55874746100","16548"
"Alessandro","Gomez","55874746100","25564"
"Alessandro","Gomez","55874746100","30775"
"Alessandro","Gomez","7202716343","16548"
"Alessandro","Gomez","7202716343","30775"
"Alessandro","Lizzeri","6603644753","8649"
"Alessandro","Pavan","7006647969","11772"
"Alessandro","Rinaldo","10641935600","10995"
"Alessandro","Seazzu","36690139400","17443"
"Alessandro","Senes","6602692138","33141"
"Alessandro","Vespignani","7004546582","8795"
"Alessia","Para","23135023900","12055"
"Alessio","Figalli","23024757100","20157"
"Alessio","Figalli","23024757100","29733"
"Alessio","Figalli","57189018440","20157"
"Alessio","Figalli","57189018440","29733"
"Alessio","Gusmeroli","26039074800","21675"
"Alessio","Gusmeroli","26039074800","21678"
"Alex","Blum","7402674867","8741"
"Alex","Bowers","25222520400","37302"
"Alex","Brown","35398071800","30943"
"Alex","Brown","35398071800","6155"
"Alex","Brown","57069424800","30943"
"Alex","Brown","57069424800","6155"
"Alex","Bui","7005377593","36097"
"Alex","Eskin","7005174335","40723"
"Alex","Evilevitch","6602918429","11455"
"Alex","Fowler","7202264533","10307"
"Alex","Guenther","56905248500","10016"
"Alex","Guenther","57014602600","10016"
"Alex","Guenther","7102062952","10016"
"Alex","Halderman","8443012200","27074"
"Alex","Halderman","8443012200","31958"
"Alex","Harkess","55908112500","40916"
"Alex","Huang","56999168900","278"
"Alex","Huang","57155770600","17020"
"Alex","Huang","7402307177","278"
"Alex","Iosevich","6603809311","40804"
"Alex","Jones","14043827700","4191"
"Alex","Jones","14043827700","5862"
"Alex","Kamenev","7006953873","22036"
"Alex","Keene","9737266000","39394"
"Alex","Kontorovich","12647163100","39156"
"Alex","Kuzmich","7004401122","29633"
"Alex","Kuzmich","7004401122","33273"
"Alex","Levchenko","36179636000","30528"
"Alex","Liu","55499729100","23690"
"Alex","Liu","55499729100","27383"
"Alex","Liu","55499729100","3273"
"Alex","Liu","55499729100","3275"
"Alex","Liu","55499729100","34059"
"Alex","Liu","55499729100","41727"
"Alex","Liu","56712221200","23690"
"Alex","Liu","56712221200","27383"
"Alex","Liu","56712221200","3273"
"Alex","Liu","56712221200","3275"
"Alex","Liu","56712221200","34059"
"Alex","Liu","56712221200","41727"
"Alex","Liu","8339909200","23690"
"Alex","Liu","8339909200","27383"
"Alex","Liu","8339909200","3273"
"Alex","Liu","8339909200","3275"
"Alex","Liu","8339909200","34059"
"Alex","Liu","8339909200","41727"
"Alex","Mayer","56804344000","23218"
"Alex","Mayer","56804344000","456"
"Alex","Mayer","7201374620","23218"
"Alex","Mayer","7201374620","9596"
"Alex","Punnoose","7003875741","9540"
"Alex","Ruthmann","36024447300","8128"
"Alex","Smirnov","7403688200","16127"
"Alex","Strauss","55497536100","31456"
"Alex","Strauss","55863136300","31456"
"Alex","Volinsky","7003659885","9277"
"Alex","Zettl","57192673160","13624"
"Alex","Zettl","7005556530","13624"
"Alex","Zunger","35565219300","25424"
"Alex","Zunger","57164448300","25424"
"Alexa","Fritzsche","57191588268","31422"
"Alexa","Griesel","13006737100","2205"
"Alexa","Lamm","8726725000","35137"
"Alexa","Mattheyses","8299174400","28444"
"Alexander","Agrios","6507184101","17541"
"Alexander","Agrios","6507184101","36078"
"Alexander","Aksenov","15924883400","19217"
"Alexander","Alexeev","35459403800","12190"
"Alexander","Angerhofer","6603789154","14512"
"Alexander","Aue","15049300900","14065"
"Alexander","Aue","15049300900","31581"
"Alexander","Badyaev","7004919925","19287"
"Alexander","Balandin","35228476100","22209"
"Alexander","Balandin","35228476100","35542"
"Alexander","Balandin","57192653788","22209"
"Alexander","Balandin","57192653788","35542"
"Alexander","Barvinok","7003701106","29811"
"Alexander","Barvinok","7003701106","808"
"Alexander","Beilinson","16451021700","21369"
"Alexander","Beilinson","16451021700","2695"
"Alexander","Beilinson","16451021700","31428"
"Alexander","Berg","36099870600","38711"
"Alexander","Blokh","7005428933","40807"
"Alexander","Borisov","7201889480","41333"
"Alexander","Braverman","7005928142","12668"
"Alexander","Braverman","7005928142","29688"
"Alexander","Braverman","7005928142","40801"
"Alexander","Cartwright","7103212069","16366"
"Alexander","Chizhik","8420651900","10020"
"Alexander","Chizhik","8420651900","9834"
"Alexander","Cloninger","35067919800","30590"
"Alexander","Dalgarno","22987883200","13399"
"Alexander","Deiters","6602272097","24965"
"Alexander","Deiters","6602272097","31026"
"Alexander","Demkov","57189017077","13769"
"Alexander","Demkov","7004593607","13769"
"Alexander","Demkov","7004593607","36121"
"Alexander","Dunn","7201720426","9740"
"Alexander","Elgart","6602325529","14159"
"Alexander","Flecker","6701817402","40787"
"Alexander","Flecker","6701817402","4554"
"Alexander","Goncharov","16645382200","21170"
"Alexander","Goncharov","16645382200","9077"
"Alexander","Greer","7102852691","40579"
"Alexander","Grushow","23014959100","4497"
"Alexander","Heger","41461206400","7271"
"Alexander","Heifetz","7003508748","17214"
"Alexander","Horner-Devine","14522570100","16517"
"Alexander","Horner-Devine","14522570100","39686"
"Alexander","Huryn","7004049495","28610"
"Alexander","Ihler","6507378331","25153"
"Alexander","Ihler","6507378331","5951"
"Alexander","Its","6603233071","41610"
"Alexander","Its","6701635044","29875"
"Alexander","Its","6701635044","41610"
"Alexander","Katsevich","7003958517","14186"
"Alexander","Katsevich","7003958517","7754"
"Alexander","Kechris","6602675394","2548"
"Alexander","Kechris","6602675394","40475"
"Alexander","Kechris","6602675394","4484"
"Alexander","Kerr","7201359104","4127"
"Alexander","Khitun","6603816184","35542"
"Alexander","Khitun","6603816184","8755"
"Alexander","Kholodov","6603932593","33438"
"Alexander","Kiselev","7202779840","10726"
"Alexander","Kiselev","7202779840","32396"
"Alexander","Kiselev","7202779840","38774"
"Alexander","Kiselev","7202779840","42209"
"Alexander","Kleshchev","7006281245","12359"
"Alexander","Koldobsky","7004030177","20620"
"Alexander","Kolker","23492321500","10125"
"Alexander","Komives","8386221000","22146"
"Alexander","Konopelko","7004111989","7244"
"Alexander","Kosovichev","7005953872","18518"
"Alexander","Krings","7003345547","32149"
"Alexander","Kudryavtsev","7103326096","39205"
"Alexander","Kurganov","36514914800","14860"
"Alexander","Kurganov","36514914800","7773"
"Alexander","Kusenko","55139322600","41288"
"Alexander","Kusenko","7003424259","41288"
"Alexander","Leibman","7003500530","12502"
"Alexander","Leonessa","7003758699","5128"
"Alexander","Lubotzky","6701824083","30897"
"Alexander","Mankin","7005529709","17789"
"Alexander","Mikheyev","6602781067","1629"
"Alexander","Neimark","7102411544","20563"
"Alexander","Nevzorov","7004203095","16127"
"Alexander","Norquist","6701707760","25849"
"Alexander","Polishchuk","7004476955","30226"
"Alexander","Powell","35607155300","14273"
"Alexander","Radosevich","6507631523","28130"
"Alexander","Rakhlin","22981061800","7932"
"Alexander","Reisinger","42862192700","22822"
"Alexander","Reisinger","56702419200","22822"
"Alexander","Repenning","6701594126","22965"
"Alexander","Repenning","6701594126","9839"
"Alexander","Revzin","7003422366","16576"
"Alexander","Revzin","7003422366","30793"
"Alexander","Revzin","7003422366","7114"
"Alexander","Ribbe","6701776566","16088"
"Alexander","Robinson","35220447400","38355"
"Alexander","Robinson","8787713600","38355"
"Alexander","Rudolph","36858757500","24329"
"Alexander","Rudolph","36858757500","29456"
"Alexander","Ruege","25929531100","19270"
"Alexander","Russell","7402736365","31532"
"Alexander","Russell","7402736365","8012"
"Alexander","Ryzhkov","7006446865","10263"
"Alexander","Schwab","7101877334","16004"
"Alexander","Schwab","7101877334","41296"
"Alexander","Seed","56261690900","22020"
"Alexander","Seidel","7102707896","13677"
"Alexander","Sergienko","36861583700","22507"
"Alexander","Shchepetkin","6602079043","29132"
"Alexander","Shiklomanov","6602479200","13136"
"Alexander","Shingleton","6603220416","31399"
"Alexander","Shingleton","6603220416","576"
"Alexander","Shor","7006193403","15854"
"Alexander","Shor","7006193403","24293"
"Alexander","Shumakovitch","8086213900","9779"
"Alexander","Sinitskii","6603233071","39094"
"Alexander","Solynin","6603401968","40912"
"Alexander","Stine","24467014700","31074"
"Alexander","Szalay","56500065100","1471"
"Alexander","Szalay","56500065100","17840"
"Alexander","Szalay","56500065100","20052"
"Alexander","Szalay","56500065100","37865"
"Alexander","Szalay","56500065100","8722"
"Alexander","Szalay","7102152943","1471"
"Alexander","Szalay","7102152943","17840"
"Alexander","Szalay","7102152943","20052"
"Alexander","Szalay","7102152943","37865"
"Alexander","Szalay","7102152943","7441"
"Alexander","Szalay","7102152943","8722"
"Alexander","Szalay","7102152943","9750"
"Alexander","Teplyaev","6602390076","20272"
"Alexander","Thomas","9241106700","4981"
"Alexander","Tovbis","6701829663","14186"
"Alexander","Tropsha","35459284800","10665"
"Alexander","Ushakov","7103200106","23714"
"Alexander","Vakakis","7004635237","30137"
"Alexander","Vakakis","7004635237","40322"
"Alexander","Varchenko","7003428088","30096"
"Alexander","Veidenbaum","6603907571","8093"
"Alexander","Vilenkin","7004282444","14594"
"Alexander","Volberg","6701396193","20687"
"Alexander","Wyglinski","6506642085","28354"
"Alexander","Wyglinski","6506642085","39433"
"Alexander","Yates","8425433300","15185"
"Alexander","Yates","8425433300","5927"
"Alexander","Yong","23394394000","10524"
"Alexander","Yong","23394394000","12778"
"Alexander","Yong","23394394000","40718"
"Alexander","Zaslavsky","55873583800","12988"
"Alexander","Zaslavsky","8298711100","12988"
"Alexander","Zupan","26027383400","13120"
"Alexandr","Kostochka","7006455371","20805"
"Alexandra","Basolo","6701327861","721"
"Alexandra","Boldyreva","23007759200","36853"
"Alexandra","Davatzes","56822023100","28116"
"Alexandra","Duel-Hallen","7004157137","3324"
"Alexandra","Kalev","14622669900","37300"
"Alexandra","Kolla","24512318400","38726"
"Alexandra","Kravchenko","7202732142","29568"
"Alexandra","Pope","7102960632","23008"
"Alexandra","Shlapentokh","6603795354","12411"
"Alexandra","Swanson","26968077000","31147"
"Alexandra","Syphard","6507891871","5985"
"Alexandre","Bayen","56278135800","17174"
"Alexandre","Bayen","56278135800","9877"
"Alexandre","Bayen","6602799057","17174"
"Alexandre","Bayen","6602799057","9877"
"Alexandre","Eremenko","7102260026","29871"
"Alexandros","Labrinidis","6602142659","18428"
"Alexandros","Labrinidis","6602142659","3811"
"Alexandros","Stamatakis","6602125055","28414"
"Alexandru","Ionescu","29467502400","20757"
"Alexandru","Ionescu","29467502400","5962"
"Alexandru","Ionescu","29467579400","20757"
"Alexandru","Ionescu","29467579400","5962"
"Alexandru","Ionescu","7102331250","20757"
"Alexandru","Ionescu","7102331250","5962"
"Alexandru","Sheremet","6701690126","13895"
"Alexei","Borodin","7102323879","5243"
"Alexei","Efros","56341207800","41647"
"Alexei","Filippenko","34568722000","14307"
"Alexei","Filippenko","57075996700","14307"
"Alexei","Gruverman","56059739700","41259"
"Alexei","Gruverman","7006813410","41259"
"Alexei","Khokhlov","7201743641","2990"
"Alexei","Khokhlov","7201743641","76"
"Alexei","Kritsuk","6603007947","32432"
"Alexei","Miasnikov","55062682100","23714"
"Alexei","Orlov","56973433200","13776"
"Alexei","Orlov","7202403879","13776"
"Alexei","Pinchuk","7004320616","7055"
"Alexei","Poltoratski","6603364453","30003"
"Alexei","Poludnenko","6507321944","76"
"Alexei","Rybkin","7003485779","3020"
"Alexei","Rybkin","7003485779","32322"
"Alexei","Sokolov","35556204500","31833"
"Alexei","Sokolov","56388231800","22115"
"Alexei","Sokolov","7402612262","22115"
"Alexej","Jerschow","6701835733","32405"
"Alexey","Belyanin","56661926900","16246"
"Alexey","Belyanin","7006617961","16246"
"Alexey","Belyanin","7006617963","16246"
"Alexey","Cheskidov","6507710628","7196"
"Alexey","Fedorov","7402999258","31130"
"Alexey","Fedorov","7402999258","7925"
"Alexey","Glazyrin","26643976900","30324"
"Alexey","Gorshkov","16052665500","33115"
"Alexey","Teslja","6505943268","4674"
"Alexey","Yamilov","6603672479","13309"
"Alexi","Arango","7003695209","16024"
"Alexi","Arango","7003695209","34911"
"Alexia","Smith","55498589200","40334"
"Alexios","Polychronakos","7004055201","14499"
"Alexis","Berg","35309260300","25092"
"Alexis","Kwasinski","6602789064","2469"
"Alexis","Kwasinski","6602789064","25135"
"Alexis","Navarre-Sitchler","20434251400","29786"
"Alexis","Rouillard","14064118300","11692"
"Alfinio","Flores","7201721952","10032"
"Alfonso","Ortega","55485540200","42216"
"Alfonso","Ortega","55485540200","9557"
"Alfonso","Ortega","56377103600","42216"
"Alfonso","Ortega","56377103600","9557"
"Alfred","Boysen","6701847772","19879"
"Alfred","Crosby","7006500898","21647"
"Alfred","Cunningham","56465409700","1316"
"Alfred","Cunningham","7201846869","1316"
"Alfred","Ducharme","7003600210","250"
"Alfred","Hero","7006898506","15032"
"Alfred","Rodi","6602460493","36956"
"Alfred","Shapere","6602931158","14647"
"Alfredo","Huete","7006114701","96"
"Alhussein","Abouzeid","7003626267","12067"
"Alhussein","Abouzeid","7003626267","34190"
"Alhussein","Abouzeid","7003626267","39363"
"Ali","Abbas","8875544500","19665"
"Ali","Abbas","8875544500","21066"
"Ali","Abur","7005379679","4329"
"Ali","Abur","7005379679","9038"
"Ali","Akoglu","24479551600","200"
"Ali","Ansari","7202239101","4133"
"Ali","Ansari","8608489600","4133"
"Ali","Berens","56533662700","22863"
"Ali","Berrached","6505482802","2422"
"Ali","Beskok","56271071500","20748"
"Ali","Butt","8552023700","31209"
"Ali","Butt","8552023700","42414"
"Ali","Davoudi","13806148000","11891"
"Ali","Davoudi","13806148000","31104"
"Ali","Davoudi","13806148000","9019"
"Ali","Dhinojwala","7003311252","19551"
"Ali","Dhinojwala","7003311252","6859"
"Ali","Ghodsi","6603592907","12461"
"Ali","Gokirmak","8441671100","11205"
"Ali","Hurson","56259811000","35581"
"Ali","Hurson","7006397911","35581"
"Ali","Kamrani","6701595456","90"
"Ali","Khan","37036508700","9796"
"Ali","Malkawi","6701461443","4201"
"Ali","Mehrizi-Sani","22835552000","19876"
"Ali","Minai","7004258894","18270"
"Ali","Mohraz","6506759158","2002"
"Ali","Nejat","36768892000","23238"
"Ali","Nejat","36768892000","39007"
"Ali","Niknejad","56505644700","12790"
"Ali","Pourmand","56588914000","6612"
"Ali","Shakouri","34873570900","17683"
"Ali","Shakouri","56767747500","31746"
"Ali","Shakouri","7006572895","17683"
"Ali","Shakouri","7006572895","31746"
"Ali","Yazdani","7004218796","6762"
"Ali","Yilmaz","35575511100","16402"
"Alia","Gurtov","55849325500","41907"
"Aliasger","Salem","56750812500","40209"
"Aliasger","Salem","7102022871","40209"
"Alice","Barkan","7101807994","17696"
"Alice","Barkan","7101807994","26162"
"Alice","Chang","26424494900","41034"
"Alice","Chang","26424494900","41508"
"Alice","Chang","26424494900","6752"
"Alice","Chang","57149006700","41034"
"Alice","Chang","57149006700","41508"
"Alice","Chang","57149006700","6752"
"Alice","Cheung","7401806494","10668"
"Alice","Cheung","7401806494","2089"
"Alice","Churukian","6507349859","24406"
"Alice","Guionnet","6603704718","22216"
"Alice","Harmon","7005823502","32484"
"Alice","Layton","7005836330","35949"
"Alice","Ortmann","14018247100","29331"
"Alice","Pawley","23095582800","5188"
"Alice","Shapley","6701830114","23055"
"Alice","Silverberg","7003795544","5833"
"Alice","Sleightholme","23052105000","25711"
"Alice","Smith","7406755420","12639"
"Alicia","Aarnio","24398256600","22889"
"Alicia","Alonzo","7006141468","18773"
"Alicia","Carriquiry","6603940842","4165"
"Alicia","Grunow","56821787800","24383"
"Alicia","Karspeck","6507303692","33759"
"Alicia","Koontz","7003889150","20208"
"Alicia","Washington","19640736500","17356"
"Alina","Alb","6507523669","32461"
"Alina","Bucur","36169030200","30204"
"Alina","Chertock","6602664928","14863"
"Alina","Chertock","6602664928","7767"
"Alina","Iacob","14063233800","40831"
"Alina","Marian","56234641900","21424"
"Alina","Martinez","56766490000","332"
"Alireza","Doostan","14051799500","12706"
"Alireza","Khaligh","14048428200","20305"
"Alisa","Huffaker","14028200600","9890"
"Alison","Anders","23007834100","25152"
"Alison","Bell","7402876534","22805"
"Alison","Bell","7402876534","25877"
"Alison","Bell","7402876534","8517"
"Alison","Brooks","56060895900","17348"
"Alison","Brooks","56060895900","215"
"Alison","Brooks","7202568642","215"
"Alison","Buchan","23966386700","29109"
"Alison","Buchan","23966386700","5623"
"Alison","Buchan","55438485900","5623"
"Alison","Butler","7201779936","32380"
"Alison","Coil","6701820665","23028"
"Alison","Coil","6701820665","5102"
"Alison","Coil","6701820665","7278"
"Alison","Crowe","7101871122","17844"
"Alison","Crowe","7101871122","24407"
"Alison","Cupples","6602728443","16531"
"Alison","Flatau","7004030785","16411"
